vgs (L=4.5e-08) X,vgs (L=4.5e-08) Y,vgs (L=9e-08) X,vgs (L=9e-08) Y,vgs (L=1.35e-07) X,vgs (L=1.35e-07) Y,vgs (L=1e-06) X,vgs (L=1e-06) Y
1.437735483324347e-09,0.2255320294387355,1.437735483324347e-09,0.2117114738837342,1.437735483324347e-09,0.1998765553527164,1.437735483324347e-09,0.1739671471076688
1.453640928866236e-09,0.2259225983138297,1.453640928866236e-09,0.2120725098338467,1.453640928866236e-09,0.2002334261656048,1.453640928866236e-09,0.1743438987342557
1.469722333894986e-09,0.2263132871868813,1.469722333894986e-09,0.2124336733919354,1.469722333894986e-09,0.2005904320641146,1.469722333894986e-09,0.1747209271089256
1.485981645023214e-09,0.226704096773283,1.485981645023214e-09,0.2127949653116884,1.485981645023214e-09,0.2009475738335757,1.485981645023214e-09,0.1750982335473455
1.502420830398618e-09,0.227095027792088,1.502420830398618e-09,0.213156386350576,1.502420830398618e-09,0.2013048522631304,1.502420830398618e-09,0.1754758193685458
1.519041879942203e-09,0.2274860809660387,1.519041879942203e-09,0.2135179372698773,1.519041879942203e-09,0.2016622681457595,1.519041879942203e-09,0.1758536858949093
1.535846805589169e-09,0.2278772570215855,1.535846805589169e-09,0.2138796188347056,1.535846805589169e-09,0.2020198222783053,1.535846805589169e-09,0.1762318344521501
1.55283764153244e-09,0.2282685566889247,1.55283764153244e-09,0.2142414318140316,1.55283764153244e-09,0.202377515461494,1.55283764153244e-09,0.1766102663693067
1.570016444468903e-09,0.2286599807020192,1.570016444468903e-09,0.2146033769807122,1.570016444468903e-09,0.2027353484999579,1.570016444468903e-09,0.1769889829787238
1.587385293848367e-09,0.2290515297986297,1.587385293848367e-09,0.2149654551115143,1.587385293848367e-09,0.2030933222022665,1.587385293848367e-09,0.1773679856160376
1.60494629212527e-09,0.2294432047203396,1.60494629212527e-09,0.2153276669871399,1.60494629212527e-09,0.2034514373809379,1.60494629212527e-09,0.1777472756201626
1.62270156501318e-09,0.2298350062125848,1.62270156501318e-09,0.2156900133922549,1.62270156501318e-09,0.2038096948524732,1.62270156501318e-09,0.1781268543332733
1.640653261742107e-09,0.2302269350246842,1.640653261742107e-09,0.216052495115513,1.640653261742107e-09,0.2041680954373737,1.640653261742107e-09,0.1785067231007897
1.658803555318658e-09,0.2306189919098613,1.658803555318658e-09,0.2164151129495792,1.658803555318658e-09,0.2045266399601688,1.658803555318658e-09,0.1788868832713617
1.677154642789079e-09,0.231011177625277,1.677154642789079e-09,0.2167778676911593,1.677154642789079e-09,0.2048853292494341,1.677154642789079e-09,0.1792673361968498
1.695708745505198e-09,0.2314034929320564,1.695708745505198e-09,0.2171407601410239,1.695708745505198e-09,0.205244164137821,1.695708745505198e-09,0.1796480832323131
1.714468109393314e-09,0.2317959385953174,1.714468109393314e-09,0.2175037911040358,1.714468109393314e-09,0.2056031454620732,1.714468109393314e-09,0.1800291257359886
1.733435005226064e-09,0.2321885153841974,1.733435005226064e-09,0.2178669613891724,1.733435005226064e-09,0.2059622740630574,1.733435005226064e-09,0.1804104650692722
1.75261172889729e-09,0.2325812240718865,1.75261172889729e-09,0.2182302718095563,1.75261172889729e-09,0.2063215507857828,1.75261172889729e-09,0.1807921025967056
1.772000601699954e-09,0.2329740654356476,1.772000601699954e-09,0.2185937231824783,1.772000601699954e-09,0.2066809764794242,1.772000601699954e-09,0.181174039685953
1.791603970607123e-09,0.2333670402568524,1.791603970607123e-09,0.2189573163294231,1.791603970607123e-09,0.2070405519973465,1.791603970607123e-09,0.1815562777077887
1.811424208556064e-09,0.2337601493210079,1.811424208556064e-09,0.2193210520760981,1.811424208556064e-09,0.2074002781971282,1.811424208556064e-09,0.1819388180360719
1.831463714735483e-09,0.2341533934177804,1.831463714735483e-09,0.2196849312524564,1.831463714735483e-09,0.2077601559405839,1.831463714735483e-09,0.1823216620477326
1.85172491487594e-09,0.2345467733410334,1.85172491487594e-09,0.2200489546927246,1.85172491487594e-09,0.2081201860937888,1.85172491487594e-09,0.1827048111227494
1.872210261543478e-09,0.2349402898888471,1.872210261543478e-09,0.2204131232354277,1.872210261543478e-09,0.2084803695271004,1.872210261543478e-09,0.1830882666441313
1.892922234436497e-09,0.2353339438635538,1.892922234436497e-09,0.2207774377234183,1.892922234436497e-09,0.2088407071151855,1.892922234436497e-09,0.1834720299978977
1.91386334068592e-09,0.2357277360717638,1.91386334068592e-09,0.2211418990038978,1.91386334068592e-09,0.2092011997370377,1.91386334068592e-09,0.1838561025730587
1.935036115158672e-09,0.236121667324394,1.935036115158672e-09,0.2215065079284463,1.935036115158672e-09,0.2095618482760044,1.935036115158672e-09,0.1842404857615925
1.956443120764516e-09,0.2365157384366976,1.956443120764516e-09,0.2218712653530489,1.956443120764516e-09,0.209922653619811,1.956443120764516e-09,0.1846251809584295
1.978086948766293e-09,0.2369099502282985,1.978086948766293e-09,0.2222361721381191,1.978086948766293e-09,0.2102836166605815,1.978086948766293e-09,0.185010189561424
1.999970219093583e-09,0.237304303523209,1.999970219093583e-09,0.222601229148529,1.999970219093583e-09,0.210644738294861,1.999970219093583e-09,0.1853955129713423
2.022095580659844e-09,0.2376987991498708,2.022095580659844e-09,0.2229664372536305,2.022095580659844e-09,0.211006019423645,2.022095580659844e-09,0.1857811525918336
2.044465711683051e-09,0.238093437941177,2.044465711683051e-09,0.2233317973272873,2.044465711683051e-09,0.2113674609523925,2.044465711683051e-09,0.1861671098294109
2.067083320009894e-09,0.2384882207345075,2.067083320009894e-09,0.2236973102478972,2.067083320009894e-09,0.211729063791058,2.067083320009894e-09,0.186553386093432
2.089951143443551e-09,0.2388831483717494,2.089951143443551e-09,0.224062976898418,2.089951143443551e-09,0.2120908288541115,2.089951143443551e-09,0.1869399827960736
2.113071950075095e-09,0.2392782216993383,2.113071950075095e-09,0.2244287981664,2.113071950075095e-09,0.2124527570605596,2.113071950075095e-09,0.1873269013523126
2.13644853861856e-09,0.2396734415682813,2.13644853861856e-09,0.2247947749440034,2.13644853861856e-09,0.2128148493339708,2.13644853861856e-09,0.1877141431798987
2.160083738749723e-09,0.2400688088341847,2.160083738749723e-09,0.2251609081280315,2.160083738749723e-09,0.2131771066024975,2.160083738749723e-09,0.1881017096993394
2.183980411448629e-09,0.2404643243572885,2.183980411448629e-09,0.2255271986199551,2.183980411448629e-09,0.2135395297988981,2.183980411448629e-09,0.1884896023338686
2.208141449345898e-09,0.2408599890024964,2.208141449345898e-09,0.2258936473259389,2.208141449345898e-09,0.2139021198605636,2.208141449345898e-09,0.1888778225094318
2.232569777072882e-09,0.2412558036394027,2.232569777072882e-09,0.2262602551568663,2.232569777072882e-09,0.2142648777295344,2.232569777072882e-09,0.1892663716546564
2.257268351615672e-09,0.2416517691423256,2.257268351615672e-09,0.2266270230283682,2.257268351615672e-09,0.214627804352529,2.257268351615672e-09,0.1896552512008338
2.282240162673042e-09,0.242047886390333,2.282240162673042e-09,0.2269939518608497,2.282240162673042e-09,0.2149909006809634,2.282240162673042e-09,0.1900444625818924
2.307488233018344e-09,0.2424441562672814,2.307488233018344e-09,0.227361042579513,2.307488233018344e-09,0.2153541676709722,2.307488233018344e-09,0.1904340072343771
2.333015618865399e-09,0.2428405796618332,2.333015618865399e-09,0.2277282961143906,2.333015618865399e-09,0.2157176062834364,2.333015618865399e-09,0.1908238865974209
2.358825410238455e-09,0.2432371574675001,2.358825410238455e-09,0.2280957134003651,2.358825410238455e-09,0.2160812174840024,2.358825410238455e-09,0.191214102112729
2.384920731346217e-09,0.2436338905826681,2.384920731346217e-09,0.228463295377197,2.384920731346217e-09,0.2164450022431038,2.384920731346217e-09,0.1916046552245479
2.41130474096003e-09,0.2440307799106241,2.41130474096003e-09,0.2288310429895552,2.41130474096003e-09,0.2168089615359857,2.41130474096003e-09,0.1919955473796452
2.437980632796239e-09,0.2444278263595941,2.437980632796239e-09,0.2291989571870405,2.437980632796239e-09,0.2171730963427288,2.437980632796239e-09,0.1923867800272849
2.464951635902777e-09,0.244825030842773,2.464951635902777e-09,0.2295670389242127,2.464951635902777e-09,0.2175374076482651,2.464951635902777e-09,0.1927783546192048
2.492221015050038e-09,0.2452223942783446,2.492221015050038e-09,0.2299352891606159,2.492221015050038e-09,0.2179018964424092,2.492221015050038e-09,0.1931702726095897
2.519792071126066e-09,0.2456199175895303,2.519792071126066e-09,0.2303037088608069,2.519792071126066e-09,0.2182665637198734,2.519792071126066e-09,0.193562535455049
2.547668141536118e-09,0.2460176017046044,2.547668141536118e-09,0.2306722989943818,2.547668141536118e-09,0.2186314104802926,2.547668141536118e-09,0.1939551446145951
2.575852600606652e-09,0.2464154475569381,2.575852600606652e-09,0.2310410605360004,2.575852600606652e-09,0.2189964377282464,2.575852600606652e-09,0.1943481015496149
2.604348859993776e-09,0.2468134560850183,2.604348859993776e-09,0.2314099944654162,2.604348859993776e-09,0.2193616464732807,2.604348859993776e-09,0.1947414077238491
2.633160369096224e-09,0.2472116282324867,2.633160369096224e-09,0.2317791017674994,2.633160369096224e-09,0.2197270377299316,2.633160369096224e-09,0.1951350646033679
2.662290615472895e-09,0.2476099649481703,2.662290615472895e-09,0.2321483834322665,2.662290615472895e-09,0.2200926125177415,2.662290615472895e-09,0.195529073656545
2.691743125265014e-09,0.2480084671861122,2.691743125265014e-09,0.2325178404549042,2.691743125265014e-09,0.2204583718612889,2.691743125265014e-09,0.1959234363540381
2.72152146362296e-09,0.2484071359056034,2.72152146362296e-09,0.2328874738357975,2.72152146362296e-09,0.2208243167902034,2.72152146362296e-09,0.1963181541687597
2.751629235137821e-09,0.2488059720712091,2.751629235137821e-09,0.2332572845805556,2.751629235137821e-09,0.221190448339191,2.751629235137821e-09,0.1967132285758579
2.782070084277719e-09,0.2492049766528121,2.782070084277719e-09,0.2336272737000392,2.782070084277719e-09,0.2215567675480543,2.782070084277719e-09,0.1971086610526913
2.812847695828964e-09,0.2496041506256329,2.812847695828964e-09,0.2339974422103861,2.812847695828964e-09,0.2219232754617131,2.812847695828964e-09,0.1975044530788039
2.843965795342088e-09,0.2500034949702667,2.843965795342088e-09,0.23436779113304,2.843965795342088e-09,0.2222899731302302,2.843965795342088e-09,0.1979006061359052
2.875428149582813e-09,0.2504030106727164,2.875428149582813e-09,0.2347383214947712,2.875428149582813e-09,0.2226568616088241,2.875428149582813e-09,0.1982971217078463
2.907238566988006e-09,0.2508026987244235,2.907238566988006e-09,0.2351090343277104,2.907238566988006e-09,0.2230239419579009,2.907238566988006e-09,0.198694001280593
2.939400898126686e-09,0.2512025601222948,2.939400898126686e-09,0.235479930669371,2.939400898126686e-09,0.2233912152430642,2.939400898126686e-09,0.19909124634221
2.971919036166121e-09,0.2516025958687451,2.971919036166121e-09,0.2358510115626741,2.971919036166121e-09,0.2237586825351456,2.971919036166121e-09,0.1994888583828312
3.004796917343086e-09,0.2520028069717203,3.004796917343086e-09,0.2362222780559787,3.004796917343086e-09,0.2241263449102202,3.004796917343086e-09,0.1998868388946432
3.038038521440337e-09,0.2524031944447361,3.038038521440337e-09,0.2365937312031066,3.038038521440337e-09,0.224494203449629,3.038038521440337e-09,0.2002851893718595
3.07164787226835e-09,0.2528037593069032,3.07164787226835e-09,0.2369653720633673,3.07164787226835e-09,0.2248622592399967,3.07164787226835e-09,0.2006839113107008
3.105629038152396e-09,0.2532045025829684,3.105629038152396e-09,0.2373372017015859,3.105629038152396e-09,0.2252305133732587,3.105629038152396e-09,0.2010830062093728
3.139986132425e-09,0.2536054253033379,3.139986132425e-09,0.2377092211881303,3.139986132425e-09,0.2255989669466747,3.139986132425e-09,0.2014824755680454
3.174723313923849e-09,0.2540065285041177,3.174723313923849e-09,0.2380814315989328,3.174723313923849e-09,0.2259676210628523,3.174723313923849e-09,0.2018823208888309
3.209844787495209e-09,0.2544078132271435,3.209844787495209e-09,0.2384538340155208,3.209844787495209e-09,0.2263364768297664,3.209844787495209e-09,0.2022825436757635
3.245354804502909e-09,0.254809280520009,3.245354804502909e-09,0.2388264295250443,3.245354804502909e-09,0.2267055353607799,3.245354804502909e-09,0.2026831454347822
3.281257663342963e-09,0.2552109314361068,3.281257663342963e-09,0.2391992192202955,3.281257663342963e-09,0.2270747977746614,3.281257663342963e-09,0.2030841276737065
3.317557709963871e-09,0.255612767034657,3.317557709963871e-09,0.23957220419974,3.317557709963871e-09,0.2274442651956083,3.317557709963871e-09,0.2034854919022199
3.354259338392695e-09,0.256014788380736,3.354259338392695e-09,0.239945385567542,3.354259338392695e-09,0.2278139387532635,3.354259338392695e-09,0.2038872396318511
3.391366991266935e-09,0.2564169965453181,3.391366991266935e-09,0.2403187644335896,3.391366991266935e-09,0.2281838195827367,3.391366991266935e-09,0.2042893723759528
3.428885160372307e-09,0.2568193926053022,3.428885160372307e-09,0.2406923419135188,3.428885160372307e-09,0.2285539088246219,3.428885160372307e-09,0.2046918916496878
3.466818387186458e-09,0.2572219776435468,3.466818387186458e-09,0.2410661191287444,3.466818387186458e-09,0.2289242076250181,3.466818387186458e-09,0.2050947989700092
3.505171263428697e-09,0.2576247527489045,3.505171263428697e-09,0.241440097206481,3.505171263428697e-09,0.2292947171355466,3.505171263428697e-09,0.2054980958556398
3.543948431615818e-09,0.2580277190162506,3.543948431615818e-09,0.2418142772797689,3.543948431615818e-09,0.229665438513374,3.543948431615818e-09,0.2059017838270658
3.583154585624061e-09,0.2584308775465247,3.583154585624061e-09,0.2421886604875043,3.583154585624061e-09,0.2300363729212247,3.583154585624061e-09,0.2063058644065092
3.622794471257291e-09,0.258834229446754,3.622794471257291e-09,0.2425632479744594,3.622794471257291e-09,0.2304075215274035,3.622794471257291e-09,0.2067103391179198
3.662872886821471e-09,0.2592377758300944,3.662872886821471e-09,0.242938040891311,3.662872886821471e-09,0.2307788855058139,3.662872886821471e-09,0.2071152094869606
3.70339468370548e-09,0.2596415178158618,3.70339468370548e-09,0.2433130403946646,3.70339468370548e-09,0.2311504660359738,3.70339468370548e-09,0.2075204770409868
3.744364766968363e-09,0.2600454565295632,3.744364766968363e-09,0.2436882476470807,3.744364766968363e-09,0.2315222643030362,3.744364766968363e-09,0.2079261433090416
3.785788095933075e-09,0.2604495931029327,3.785788095933075e-09,0.2440636638170992,3.785788095933075e-09,0.2318942814978051,3.785788095933075e-09,0.208332209821838
3.827669684786796e-09,0.2608539286739651,3.827669684786796e-09,0.2444392900792652,3.827669684786796e-09,0.2322665188167544,3.827669684786796e-09,0.2087386781117462
3.870014603187884e-09,0.2612584643869488,3.870014603187884e-09,0.2448151276141546,3.870014603187884e-09,0.2326389774620437,3.870014603187884e-09,0.2091455497127871
3.912827976879541e-09,0.2616632013924989,3.912827976879541e-09,0.245191177608397,3.912827976879541e-09,0.2330116586415381,3.912827976879541e-09,0.2095528261606163
3.956114988310278e-09,0.2620681408475926,3.956114988310278e-09,0.2455674412547015,3.956114988310278e-09,0.2333845635688217,3.956114988310278e-09,0.2099605089925164
3.999880877261233e-09,0.2624732839156026,3.999880877261233e-09,0.2459439197518831,3.999880877261233e-09,0.2337576934632172,3.999880877261233e-09,0.2103685997473914
4.044130941480432e-09,0.2628786317663276,4.044130941480432e-09,0.2463206143048859,4.044130941480432e-09,0.2341310495498024,4.044130941480432e-09,0.2107770999657528
4.088870537324068e-09,0.2632841855760328,4.088870537324068e-09,0.2466975261248057,4.088870537324068e-09,0.2345046330594248,4.088870537324068e-09,0.2111860111897151
4.134105080404878e-09,0.2636899465274777,4.134105080404878e-09,0.2470746564289205,4.134105080404878e-09,0.2348784452287191,4.134105080404878e-09,0.2115953349629916
4.179840046247682e-09,0.264095915809952,4.179840046247682e-09,0.2474520064407068,4.179840046247682e-09,0.2352524873001234,4.179840046247682e-09,0.2120050728308832
4.226080970952191e-09,0.264502094619312,4.226080970952191e-09,0.2478295773898695,4.226080970952191e-09,0.2356267605218929,4.226080970952191e-09,0.2124152263402818
4.272833451863125e-09,0.2649084841580115,4.272833451863125e-09,0.2482073705123655,4.272833451863125e-09,0.2360012661481174,4.272833451863125e-09,0.2128257970396582
4.32010314824777e-09,0.2653150856351356,4.32010314824777e-09,0.2485853870504232,4.32010314824777e-09,0.2363760054387367,4.32010314824777e-09,0.2132367864790655
4.367895781981007e-09,0.2657219002664366,4.367895781981007e-09,0.2489636282525737,4.367895781981007e-09,0.2367509796595542,4.367895781981007e-09,0.2136481962101351
4.416217138237939e-09,0.2661289292743698,4.416217138237939e-09,0.2493420953736664,4.416217138237939e-09,0.2371261900822514,4.416217138237939e-09,0.2140600277860774
4.465073066194163e-09,0.2665361738881222,4.465073066194163e-09,0.2497207896748981,4.465073066194163e-09,0.2375016379844043,4.465073066194163e-09,0.21447228276168
4.514469479733806e-09,0.2669436353436516,4.514469479733806e-09,0.2500997124238361,4.514469479733806e-09,0.237877324649497,4.514469479733806e-09,0.2148849626933121
4.56441235816538e-09,0.2673513148837176,4.56441235816538e-09,0.2504788648944357,4.56441235816538e-09,0.238253251366933,4.56441235816538e-09,0.215298069138925
4.614907746945562e-09,0.2677592137579194,4.614907746945562e-09,0.2508582483670722,4.614907746945562e-09,0.2386294194320538,4.614907746945562e-09,0.215711603658058
4.665961758410984e-09,0.2681673332227249,4.665961758410984e-09,0.2512378641285571,4.665961758410984e-09,0.2390058301461466,4.665961758410984e-09,0.21612556781184
4.717580572518114e-09,0.268575674541509,4.717580572518114e-09,0.2516177134721616,4.717580572518114e-09,0.2393824848164634,4.717580572518114e-09,0.2165399631630014
4.769770437591322e-09,0.2689842389845849,4.769770437591322e-09,0.2519977976976417,4.769770437591322e-09,0.2397593847562289,4.769770437591322e-09,0.2169547912758759
4.822537671079227e-09,0.269393027829244,4.822537671079227e-09,0.2523781181112587,4.822537671079227e-09,0.2401365312846546,4.822537671079227e-09,0.2173700537164131
4.875888660319405e-09,0.2698020423597789,4.875888660319405e-09,0.2527586760258027,4.875888660319405e-09,0.2405139257269525,4.875888660319405e-09,0.2177857520521855
4.929829863311562e-09,0.2702112838675327,4.929829863311562e-09,0.2531394727606113,4.929829863311562e-09,0.2408915694143449,4.929829863311562e-09,0.2182018878524011
4.984367809499257e-09,0.2706207536509178,4.984367809499257e-09,0.2535205096415979,4.984367809499257e-09,0.2412694636840778,4.984367809499257e-09,0.2186184626879189
5.039509100560272e-09,0.2710304530154628,5.039509100560272e-09,0.2539017880012646,5.039509100560272e-09,0.2416476098794318,5.039509100560272e-09,0.2190354781312592
5.095260411205732e-09,0.2714403832738372,5.095260411205732e-09,0.2542833091787312,5.095260411205732e-09,0.242026009349731,5.095260411205732e-09,0.219452935756619
5.151628489988061e-09,0.2718505457458927,5.151628489988061e-09,0.2546650745197532,5.151628489988061e-09,0.242404663450355,5.151628489988061e-09,0.2198708371398903
5.208620160117875e-09,0.2722609417586904,5.208620160117875e-09,0.2550470853767404,5.208620160117875e-09,0.2427835735427523,5.208620160117875e-09,0.2202891838586808
5.266242320289915e-09,0.2726715726465436,5.266242320289915e-09,0.2554293431087838,5.266242320289915e-09,0.2431627409944465,5.266242320289915e-09,0.2207079774923285
5.324501945518117e-09,0.2730824397510422,5.324501945518117e-09,0.2558118490816693,5.324501945518117e-09,0.243542167179043,5.324501945518117e-09,0.2211272196219252
5.383406087979916e-09,0.2734935444210951,5.383406087979916e-09,0.2561946046679017,5.383406087979916e-09,0.2439218534762479,5.383406087979916e-09,0.2215469118303424
5.442961877869901e-09,0.2739048880129586,5.442961877869901e-09,0.2565776112467255,5.442961877869901e-09,0.2443018012718666,5.442961877869901e-09,0.2219670557022508
5.503176524262897e-09,0.2743164718902723,5.503176524262897e-09,0.2569608702041417,5.503176524262897e-09,0.2446820119578189,5.503176524262897e-09,0.2223876528241491
5.564057315986614e-09,0.2747282974240946,5.564057315986614e-09,0.257344382932929,5.564057315986614e-09,0.2450624869321445,5.564057315986614e-09,0.2228087047843915
5.625611622503935e-09,0.2751403659929346,5.625611622503935e-09,0.2577281508326645,5.625611622503935e-09,0.2454432275990107,5.625611622503935e-09,0.2232302131732156
5.687846894804973e-09,0.275552678982784,5.687846894804973e-09,0.2581121753097376,5.687846894804973e-09,0.2458242353687219,5.687846894804973e-09,0.2236521795827762
5.750770666308994e-09,0.2759652377871586,5.750770666308994e-09,0.2584964577773753,5.750770666308994e-09,0.2462055116577222,5.750770666308994e-09,0.224074605607173
5.814390553776317e-09,0.276378043807121,5.814390553776317e-09,0.2588809996556562,5.814390553776317e-09,0.2465870578886079,5.814390553776317e-09,0.22449749284249
5.878714258230304e-09,0.2767910984513245,5.878714258230304e-09,0.2592658023715313,5.878714258230304e-09,0.2469688754901286,5.878714258230304e-09,0.2249208428868273
5.943749565889548e-09,0.2772044031360408,5.943749565889548e-09,0.2596508673588364,5.943749565889548e-09,0.2473509658971948,5.943749565889548e-09,0.2253446573403424
6.009504349110375e-09,0.2776179592851937,6.009504349110375e-09,0.2600361960583176,6.009504349110375e-09,0.2477333305508833,6.009504349110375e-09,0.2257689378052893
6.075986567339776e-09,0.2780317683303947,6.075986567339776e-09,0.2604217899176439,6.075986567339776e-09,0.2481159708984429,6.075986567339776e-09,0.2261936858860574
6.143204268078871e-09,0.2784458317109778,6.143204268078871e-09,0.2608076503914221,6.143204268078871e-09,0.2484988883932969,6.143204268078871e-09,0.2266189031892168
6.211165587857042e-09,0.278860150874026,6.211165587857042e-09,0.2611937789412193,6.211165587857042e-09,0.2488820844950482,6.211165587857042e-09,0.2270445913235647
6.279878753216842e-09,0.2792747272744133,6.279878753216842e-09,0.2615801770355745,6.279878753216842e-09,0.249265560669483,6.279878753216842e-09,0.2274707519001686
6.349352081709788e-09,0.2796895623748311,6.349352081709788e-09,0.2619668461500136,6.349352081709788e-09,0.2496493183885729,6.349352081709788e-09,0.2278973865324202
6.41959398290319e-09,0.2801046576458229,6.41959398290319e-09,0.2623537877670706,6.41959398290319e-09,0.2500333591304792,6.41959398290319e-09,0.2283244968360828
6.490612959398098e-09,0.2805200145658225,6.490612959398098e-09,0.2627410033762973,6.490612959398098e-09,0.2504176843795538,6.490612959398098e-09,0.2287520844293447
6.562417607858525e-09,0.2809356346211771,6.562417607858525e-09,0.2631284944742807,6.562417607858525e-09,0.2508022956263392,6.562417607858525e-09,0.2291801509328759
6.635016620052051e-09,0.281351519306187,6.635016620052051e-09,0.2635162625646564,6.635016620052051e-09,0.2511871943675741,6.635016620052051e-09,0.229608697969883
